date,delay,distance,origin,destination,carrier
1071425,110,567,ORD,CHO,OO
1072010,50,567,ORD,CHO,OO
1070616,-2,567,CHO,ORD,OO
1071729,121,567,CHO,ORD,OO
1071200,54,612,ORD,DCA,OO
1070600,26,612,DCA,ORD,OO
1071257,25,1201,IAH,ORF,OO
1071732,9,1201,ORF,IAH,OO
1071323,0,290,ORF,JFK,MQ
1071247,-767,213,DCA,JFK,MQ
1071110,-670,213,JFK,DCA,MQ
1072100,15,717,ORD,ORF,OO
1071545,24,612,DCA,ORD,OO
1071100,3,612,ORD,DCA,OO
1071700,22,612,ORD,DCA,OO
1070700,4,612,ORD,DCA,OO
1070820,-4,2065,IAD,LAS,UA
1072231,6,2419,SFO,IAD,UA
1071354,10,2442,SFO,DCA,UA
1071600,39,1476,DCA,DEN,UA
1071657,29,2288,IAD,LAX,UA
1070830,37,1452,DEN,IAD,UA
1071741,4,2253,IAD,SAN,UA
1071349,52,1208,DCA,IAH,UA
1071859,18,2419,IAD,SFO,UA
1070740,-11,2065,LAS,IAD,UA
1071710,4,1190,IAD,IAH,UA
1071230,-3,811,IAD,TPA,UA
1070727,-3,1190,IAH,IAD,UA
1071559,4,1190,IAH,IAD,UA
1061110,10,2288,LAX,IAD,UA
1070907,76,1208,IAH,DCA,UA
1071554,-3,1208,IAH,DCA,UA
1071303,-3,1208,IAH,DCA,UA
1070935,-3,413,BOS,IAD,UA
1071220,-1,1452,IAD,DEN,UA
1070845,4,589,ORD,IAD,UA
1070945,-9,642,RIC,ORD,UA
1071221,0,1190,IAD,IAH,UA
1070700,-9,1208,DCA,IAH,UA
1071150,2,1190,IAH,IAD,UA
1071739,39,1208,DCA,IAH,UA
1070805,259,2306,SEA,IAD,UA
1070745,15,612,DCA,ORD,UA
1071602,-1,1452,IAD,DEN,UA
1070600,-360,612,ORD,DCA,UA
1070945,-585,612,DCA,ORD,UA
1071301,188,612,ORD,DCA,UA
1071401,21,612,ORD,DCA,UA
1071645,199,612,DCA,ORD,UA
1071745,14,612,DCA,ORD,UA
1071245,21,1452,DEN,IAD,UA
1071945,0,1452,DEN,IAD,UA
1071654,21,589,IAD,ORD,UA
1070815,-1,1190,IAD,IAH,UA
1071323,91,2253,SAN,IAD,UA
1070835,-2,413,IAD,BOS,UA
1071815,90,642,ORD,RIC,UA
1071801,226,612,ORD,DCA,UA
1071438,33,2419,IAD,SFO,UA
1070905,-6,811,TPA,IAD,UA
1071241,36,589,IAD,ORD,UA
1072156,46,1452,IAD,DEN,UA
1070820,39,758,IAD,MCO,UA
1071220,5,2288,IAD,LAX,UA
1070800,-2,589,IAD,ORD,UA
1151115,10,2288,LAX,IAD,UA
1071530,14,758,MCO,IAD,UA
1071740,2,1956,IAD,PHX,UA
1071358,4,811,TPA,IAD,UA
1071833,2,2065,IAD,LAS,UA
1070845,-2,1956,PHX,IAD,UA
1072159,-2,1190,IAD,IAH,UA
1071845,10,811,TPA,IAD,UA
1070826,2,2288,IAD,LAX,UA
1071220,7,2419,IAD,SFO,UA
1070915,1,758,MCO,IAD,UA
1071557,3,2288,IAD,LAX,UA
1192316,10,2288,LAX,IAD,UA
1071726,81,2419,IAD,SFO,UA
1071310,7,589,ORD,IAD,UA
1071354,0,1571,SJU,IAD,UA
1071814,60,589,ORD,IAD,UA
1061301,9,2288,LAX,IAD,UA
1070955,-3,589,IAD,ORD,UA
1071349,5,758,MCO,IAD,UA
1070830,31,1606,IAD,STT,UA
1071732,9,1452,IAD,DEN,UA
1071300,22,1606,STT,IAD,UA
1071212,42,1208,DCA,IAH,UA
1072206,34,758,IAD,MCO,UA
1071323,55,2065,LAS,IAD,UA
1071011,51,1452,DEN,IAD,UA
1071626,88,2419,IAD,SFO,UA
1071250,4,1190,IAH,IAD,UA
1071618,10,589,ORD,IAD,UA
1070814,20,2419,IAD,SFO,UA
1070829,1,1452,IAD,DEN,UA
1071910,-1,1208,IAH,DCA,UA
1071729,5,1452,DEN,IAD,UA
1071220,10,758,IAD,MCO,UA
1071746,-1066,2288,IAD,LAX,UA
1070730,1,2419,SFO,IAD,UA
1071524,-924,1208,DCA,IAH,UA
1070736,12,1208,IAH,DCA,UA
1071634,-4,2419,SFO,IAD,UA
1070956,20,1476,DEN,DCA,UA
1071900,2,758,MCO,IAD,UA
1071757,46,2306,IAD,SEA,UA
1070833,13,2419,SFO,IAD,UA
1071300,36,2419,SFO,IAD,UA
1070826,10,2253,IAD,SAN,UA
1070830,54,2442,DCA,SFO,UA
1070815,-1,811,IAD,TPA,UA
1071540,29,1452,DEN,IAD,UA
1071740,-2,811,IAD,TPA,UA
1070805,-4,2253,SAN,IAD,UA
1070810,0,1571,IAD,SJU,UA
1071701,2,758,IAD,MCO,UA
1101113,9,2288,LAX,IAD,UA
1071330,-8,2089,LAS,DCA,US
1071550,-2,1979,PHX,DCA,US
1071700,39,1979,DCA,PHX,US
1070947,3,1979,PHX,DCA,US
1070825,35,2089,DCA,LAS,US
1070653,-7,257,RIC,CLT,US
1070700,-2,1979,DCA,PHX,US
1071720,0,331,DCA,CLT,US
1071025,12,1979,DCA,PHX,US
1071340,-6,1979,PHX,DCA,US
1070850,24,814,TPA,DCA,US
1071640,-5,331,CLT,DCA,US
1071730,-2,119,PHL,DCA,US
1071946,-4,331,CLT,DCA,US
1070835,38,759,DCA,MCO,US
1071154,45,759,MCO,DCA,US
1072225,1,290,CLT,ORF,US
1070940,1,331,CLT,DCA,US
1071135,24,331,CLT,DCA,US
1070740,33,331,CLT,DCA,US
1070515,-2,290,ORF,CLT,US
1071300,-2,331,CLT,DCA,US
1071610,-4,814,DCA,TPA,US
1071920,3,814,TPA,DCA,US
1071750,27,331,CLT,DCA,US
1071945,-2,857,DCA,PBI,US
1070700,-3,857,PBI,DCA,US
1071134,-3,759,DCA,MCO,US
1071435,1,759,MCO,DCA,US
1071505,14,759,DCA,MCO,US
1071815,27,759,MCO,DCA,US
1071755,-7,759,DCA,MCO,US
1071935,-2,759,DCA,MCO,US
1071000,2,759,DCA,MCO,US
1071308,-6,759,MCO,DCA,US
1071610,-2,257,CLT,RIC,US
1071100,-4,290,ORF,CLT,US
1070845,-4,759,MCO,DCA,US
1070525,-6,257,RIC,CLT,US
1070555,-7,759,MCO,DCA,US
1070535,-2,331,DCA,CLT,US
1070710,-1,290,ORF,CLT,US
1072215,30,331,CLT,DCA,US
1071750,-1,257,RIC,CLT,US
1072220,-5,257,CLT,RIC,US
1072000,13,331,DCA,CLT,US
1072020,2,290,CLT,ORF,US
1070914,3,290,CLT,ORF,US
1071755,-8,899,DCA,FLL,US
1070835,7,857,DCA,PBI,US
1071155,-1,857,PBI,DCA,US
1071740,-3,814,DCA,TPA,US
1071455,20,899,DCA,FLL,US
1071840,-7,899,FLL,DCA,US
1070920,-6,331,DCA,CLT,US
1070830,-8,899,DCA,FLL,US
1071158,-3,899,FLL,DCA,US
1072015,-3,257,CLT,RIC,US
1071750,21,257,CLT,RIC,US
1071935,6,257,RIC,CLT,US
1071530,6,331,DCA,CLT,US
1071155,-5,331,DCA,CLT,US
1070600,-7,399,BOS,DCA,US
1070630,-8,399,DCA,BOS,US
1070700,-7,399,BOS,DCA,US
1070730,-4,399,DCA,BOS,US
1070800,-8,399,BOS,DCA,US
1070830,7,399,DCA,BOS,US
1070900,-7,399,BOS,DCA,US
1070930,17,399,DCA,BOS,US
1071000,-7,399,BOS,DCA,US
1071030,-7,399,DCA,BOS,US
1071100,-7,399,BOS,DCA,US
1071130,-2,399,DCA,BOS,US
1071200,-11,399,BOS,DCA,US
1071230,-1,399,DCA,BOS,US
1071300,-9,399,BOS,DCA,US
1071330,-4,399,DCA,BOS,US
1071400,-8,399,BOS,DCA,US
1071430,-3,399,DCA,BOS,US
1071500,-9,399,BOS,DCA,US
1071530,19,399,DCA,BOS,US
1071600,-7,399,BOS,DCA,US
1071630,3,399,DCA,BOS,US
1071700,-9,399,BOS,DCA,US
1071730,-2,399,DCA,BOS,US
1071800,-8,399,BOS,DCA,US
1071830,-5,399,DCA,BOS,US
1071900,-8,399,BOS,DCA,US
1071930,-7,399,DCA,BOS,US
1072000,-8,399,BOS,DCA,US
1072100,-8,399,DCA,BOS,US
1072100,-7,399,BOS,DCA,US
1072200,-4,399,DCA,BOS,US
1070600,-6,214,DCA,LGA,US
1070600,2,214,LGA,DCA,US
1070700,45,214,DCA,LGA,US
1070700,-8,214,LGA,DCA,US
1070800,-7,214,DCA,LGA,US
1070800,-7,214,LGA,DCA,US
1070900,22,214,DCA,LGA,US
1070900,25,214,LGA,DCA,US
1071000,1,214,DCA,LGA,US
1071000,-8,214,LGA,DCA,US
1071100,45,214,DCA,LGA,US
1071100,-660,214,LGA,DCA,US
1071200,13,214,DCA,LGA,US
1071200,41,214,LGA,DCA,US
1071300,-780,214,DCA,LGA,US
1071300,54,214,LGA,DCA,US
1071400,56,214,DCA,LGA,US
1071400,61,214,LGA,DCA,US
1071500,-900,214,DCA,LGA,US
1071500,32,214,LGA,DCA,US
1071600,62,214,DCA,LGA,US
1071600,81,214,LGA,DCA,US
1071700,23,214,DCA,LGA,US
1071700,-1020,214,LGA,DCA,US
1071800,-1080,214,DCA,LGA,US
1071800,86,214,LGA,DCA,US
1071900,-6,214,DCA,LGA,US
1071900,31,214,LGA,DCA,US
1072000,79,214,DCA,LGA,US
1072000,-1200,214,LGA,DCA,US
1072200,2,214,DCA,LGA,US
1072100,-8,214,LGA,DCA,US
1071345,10,331,DCA,CLT,US
1071455,-4,331,CLT,DCA,US
1071015,15,892,DCA,RSW,US
1071350,9,892,RSW,DCA,US
1071559,2,892,DCA,RSW,US
1071920,-5,892,RSW,DCA,US
1071010,-1,814,DCA,TPA,US
1071318,-1,814,TPA,DCA,US
1070659,5,331,DCA,CLT,US
1071515,-4,119,DCA,PHL,US
1071145,6,814,DCA,TPA,US
1071500,-8,814,TPA,DCA,US
1071045,-8,331,DCA,CLT,US
1070700,4,899,FLL,DCA,US
1050950,8,2288,LAX,IAD,AA
1051055,8,2288,LAX,IAD,UA
1070810,0,2442,SFO,DCA,VX
1071700,-5,2442,DCA,SFO,VX
1071000,-2,2419,IAD,SFO,VX
1071125,-1,1184,DCA,DAL,VX
1070700,-3,1184,DAL,DCA,VX
1070730,128,1184,DCA,DAL,VX
1071410,-4,1184,DAL,DCA,VX
1071835,-2,1184,DCA,DAL,VX
1071820,11,2419,IAD,SFO,VX
1070930,-4,2419,SFO,IAD,VX
1071805,0,1184,DAL,DCA,VX
1070900,17,2288,IAD,LAX,VX
1071405,-3,2419,SFO,IAD,VX
1071705,39,2288,IAD,LAX,VX
1071205,3,1218,HOU,DCA,WN
1070735,-6,1218,HOU,DCA,WN
1071940,18,1218,HOU,DCA,WN
1071505,95,1218,HOU,DCA,WN
1070915,1,1452,IAD,DEN,WN
1071850,-2,1452,IAD,DEN,WN
1071310,-1,1452,IAD,DEN,WN
1071755,2,2065,IAD,LAS,WN
1070635,0,577,IAD,MDW,WN
1071645,24,577,IAD,MDW,WN
1071555,50,2253,IAD,SAN,WN
1071700,-4,500,IND,DCA,WN
1070635,2,500,IND,DCA,WN
1070855,-4,2065,LAS,IAD,WN
1070850,-2,969,MSY,DCA,WN
1071935,5,969,MSY,DCA,WN
1072025,17,159,ORF,BWI,WN
1070820,-5,159,ORF,BWI,WN
1071320,3,159,ORF,BWI,WN
1071000,-5,655,ORF,MCO,WN
1071655,49,704,ORF,MDW,WN
1071315,-5,481,RIC,ATL,WN
1070620,3,481,RIC,ATL,WN
1071625,-1,481,RIC,ATL,WN
1070700,-2,667,RIC,MCO,WN
1071250,38,892,RSW,DCA,WN
1070940,16,2253,SAN,IAD,WN
1071215,-6,1315,AUS,DCA,WN
1070735,-6,562,BNA,DCA,WN
1071745,-4,562,BNA,DCA,WN
1071110,-670,562,BNA,DCA,WN
1070835,0,159,BWI,ORF,WN
1072210,13,159,BWI,ORF,WN
1071200,-2,159,BWI,ORF,WN
1071350,19,274,CAK,DCA,WN
1071000,0,1184,DAL,DCA,WN
1070625,-4,1184,DAL,DCA,WN
1071810,9,1184,DAL,DCA,WN
1071235,2,1184,DAL,DCA,WN
1071510,8,1184,DAL,DCA,WN
1072010,50,1184,DAL,DCA,WN
1070905,-8,547,DCA,ATL,WN
1071650,0,547,DCA,ATL,WN
1070600,-1,547,DCA,ATL,WN
1071205,-725,547,DCA,ATL,WN
1072055,9,547,DCA,ATL,WN
1071420,104,547,DCA,ATL,WN
1071655,-7,1315,DCA,AUS,WN
1071535,-935,562,DCA,BNA,WN
1071200,-10,562,DCA,BNA,WN
1070610,10,562,DCA,BNA,WN
1072050,-4,274,DCA,CAK,WN
1070900,-6,1184,DCA,DAL,WN
1072050,-3,1184,DCA,DAL,WN
1071100,-2,1184,DCA,DAL,WN
1071655,2,1184,DCA,DAL,WN
1071245,-4,1184,DCA,DAL,WN
1070655,-1,1184,DCA,DAL,WN
1071920,-1,1218,DCA,HOU,WN
1070600,0,1218,DCA,HOU,WN
1071410,-3,1218,DCA,HOU,WN
1071205,18,1218,DCA,HOU,WN
1070755,-5,500,DCA,IND,WN
1071730,-2,500,DCA,IND,WN
1071545,76,949,DCA,MCI,WN
1071135,0,601,DCA,MDW,WN
1071905,-1145,601,DCA,MDW,WN
1070800,-3,601,DCA,MDW,WN
1071415,-3,601,DCA,MDW,WN
1070640,-400,601,DCA,MDW,WN
1071525,-925,601,DCA,MDW,WN
1071805,39,601,DCA,MDW,WN
1072055,8,601,DCA,MDW,WN
1071650,21,601,DCA,MDW,WN
1070705,-1,634,DCA,MKE,WN
1071555,-955,634,DCA,MKE,WN
1071930,50,634,DCA,MKE,WN
1071355,-3,969,DCA,MSY,WN
1070900,0,969,DCA,MSY,WN
1071105,-9,892,DCA,RSW,WN
1071855,-1,719,DCA,STL,WN
1070630,-6,719,DCA,STL,WN
1071200,-3,719,DCA,STL,WN
1071100,-2,814,DCA,TPA,WN
1071950,51,814,DCA,TPA,WN
1071305,8,1452,DEN,IAD,WN
1071805,13,1452,DEN,IAD,WN
1071015,21,1452,DEN,IAD,WN
1071910,14,719,STL,DCA,WN
1070840,-4,719,STL,DCA,WN
1071535,4,719,STL,DCA,WN
1070845,-3,814,TPA,DCA,WN
1071805,1,814,TPA,DCA,WN
1071150,4,949,MCI,DCA,WN
1071810,34,655,MCO,ORF,WN
1072015,-10,667,MCO,RIC,WN
1070535,5,601,MDW,DCA,WN
1072105,73,601,MDW,DCA,WN
1071605,17,601,MDW,DCA,WN
1070820,-3,601,MDW,DCA,WN
1071200,-720,601,MDW,DCA,WN
1071335,25,601,MDW,DCA,WN
1071930,-1170,601,MDW,DCA,WN
1071735,5,601,MDW,DCA,WN
1071050,8,601,MDW,DCA,WN
1072105,118,577,MDW,IAD,WN
1071000,15,577,MDW,IAD,WN
1071325,29,704,MDW,ORF,WN
1070730,-2,634,MKE,DCA,WN
1071425,9,634,MKE,DCA,WN
1071745,7,634,MKE,DCA,WN
1072115,26,547,ATL,DCA,WN
1070700,-420,547,ATL,DCA,WN
1070945,-3,547,ATL,DCA,WN
1071840,28,547,ATL,DCA,WN
1071140,-700,547,ATL,DCA,WN
1071520,2,547,ATL,DCA,WN
1072045,3,481,ATL,RIC,WN
1071035,-5,481,ATL,RIC,WN
1071400,15,481,ATL,RIC,WN
1081600,-4,1192,DCA,DFW,AA
1081130,-2,1192,DFW,DCA,AA
1080625,-1,1172,IAD,DFW,AA
1082020,7,1172,DFW,IAD,AA
1081745,9,1192,DCA,DFW,AA
1080734,37,1192,DCA,DFW,AA
1081655,10,1192,DFW,DCA,AA
1080955,45,612,DCA,ORD,AA
1080620,43,612,ORD,DCA,AA
1081225,-6,2311,LAX,DCA,AA
1080840,62,2311,DCA,LAX,AA
1081830,9,2288,IAD,LAX,AA
1052338,8,2288,LAX,IAD,UA
1080844,143,1192,DCA,DFW,AA
1081510,-910,612,DCA,ORD,AA
1081135,-695,612,ORD,DCA,AA
1080600,4,1192,DCA,DFW,AA
1081030,14,1192,DFW,DCA,AA
1081240,24,1212,DFW,ORF,AA
1081708,20,1212,ORF,DFW,AA
1081000,8,1192,DCA,DFW,AA
1081555,17,1192,DFW,DCA,AA
1081810,-8,213,DCA,JFK,AA
1081600,-1,213,JFK,DCA,AA
1081145,-705,612,DCA,ORD,AA
1080811,-491,612,ORD,DCA,AA
1081805,-3,919,DCA,MIA,AA
1081425,1,919,MIA,DCA,AA
1080820,-7,2311,LAX,DCA,AA
1081710,-7,2311,DCA,LAX,AA
1081335,-1,1192,DFW,DCA,AA
1080658,28,1212,ORF,DFW,AA
1081719,12,921,IAD,MIA,AA
1081410,-4,921,MIA,IAD,AA
1080600,13,612,DCA,ORD,AA
1081950,3,919,MIA,DCA,AA
1081845,-4,1158,DFW,RIC,AA
1082100,-9,919,DCA,MIA,AA
1081250,-4,919,DCA,MIA,AA
1080925,-2,919,MIA,DCA,AA
1080840,-6,1172,DFW,IAD,AA
1081307,-6,1172,IAD,DFW,AA
1081459,17,1192,DCA,DFW,AA
1080830,2,612,DCA,ORD,AA
1081505,15,1172,DFW,IAD,AA
1081928,1,1172,IAD,DFW,AA
1081835,-6,919,MIA,DCA,AA
1080650,-5,1158,RIC,DFW,AA
1080800,-4,2288,IAD,LAX,AA
1080840,0,919,DCA,MIA,AA
1080725,-2,921,IAD,MIA,AA
1081440,-5,919,DCA,MIA,AA
1081115,-4,919,MIA,DCA,AA
1072316,8,2288,LAX,IAD,UA
1080659,6,919,DCA,MIA,AA
1081111,-4,1192,DCA,DFW,AA
1080615,-5,1192,DFW,DCA,AA
1081552,6,919,DCA,MIA,AA
1081225,6,919,MIA,DCA,AA
1081231,74,1192,DCA,DFW,AA
1080750,-4,1192,DFW,DCA,AA
1081959,-7,919,DCA,MIA,AA
1081635,-1,919,MIA,DCA,AA
1081900,2,1192,DCA,DFW,AA
1081430,-6,1192,DFW,DCA,AA
1082010,182,612,ORD,DCA,AA
1082125,41,921,MIA,IAD,AA
1082055,157,612,DCA,ORD,AA
1081720,166,612,ORD,DCA,AA
1081900,62,612,DCA,ORD,AA
1081515,35,612,ORD,DCA,AA
1082205,107,612,ORD,DCA,AA
1081615,10,612,DCA,ORD,AA
1081240,21,612,ORD,DCA,AA
1080640,-5,919,MIA,DCA,AA
1081910,52,1212,DFW,ORF,AA
1082000,99,1192,DFW,DCA,AA
1081330,0,1158,DFW,RIC,AA
1081752,0,1158,RIC,DFW,AA
1080800,-8,2329,DCA,SEA,AS
1081410,-1,2329,SEA,DCA,AS
1081840,-6,2329,DCA,SEA,AS
1080815,81,2329,SEA,DCA,AS
1080915,26,2311,DCA,LAX,AS
1081310,-7,2311,LAX,DCA,AS
1080950,17,2350,PDX,DCA,AS
1081710,23,2350,DCA,PDX,AS
1080725,-10,444,CHS,DCA,B6
1080724,-8,814,TPA,DCA,B6
1080956,-2,413,IAD,BOS,B6
1080614,-3,413,BOS,IAD,B6
1080615,-7,313,BDL,DCA,B6
1080720,13,399,BOS,DCA,B6
1080800,-15,399,DCA,BOS,B6
1081100,-5,814,DCA,TPA,B6
1081445,-5,814,TPA,DCA,B6
1080832,0,857,DCA,PBI,B6
1081835,31,413,IAD,BOS,B6
1081612,39,413,BOS,IAD,B6
1081959,7,474,BOS,RIC,B6
1080615,-8,474,RIC,BOS,B6
1080835,87,399,BOS,DCA,B6
1081100,69,399,DCA,BOS,B6
1081111,-10,399,BOS,DCA,B6
1081431,-11,399,DCA,BOS,B6
1081720,-7,313,BDL,DCA,B6
1081020,-6,399,BOS,DCA,B6
1081329,0,399,DCA,BOS,B6
1080840,-6,313,DCA,BDL,B6
1081500,-10,892,DCA,RSW,B6
1081820,-14,892,RSW,DCA,B6
1081214,-4,399,BOS,DCA,B6
1081535,-8,399,DCA,BOS,B6
1081559,-6,634,DCA,JAX,B6
1081335,-6,634,JAX,DCA,B6
1081140,0,857,PBI,DCA,B6
1080700,-6,759,DCA,MCO,B6
1081142,-5,759,MCO,DCA,B6
1081930,-9,814,DCA,TPA,B6
1081211,-3,474,BOS,RIC,B6
1081130,-16,474,RIC,BOS,B6
1081655,1,399,DCA,BOS,B6
1081717,-5,399,BOS,DCA,B6
1081435,-6,759,DCA,MCO,B6
1081855,-11,759,MCO,DCA,B6
1081217,-16,444,DCA,CHS,B6
1081338,-15,444,CHS,DCA,B6
1080901,-3,474,BOS,RIC,B6
1081915,-7,399,BOS,DCA,B6
1082000,-13,399,DCA,BOS,B6
1082000,-11,313,DCA,BDL,B6
1081553,-6,805,RIC,FLL,B6
1082040,44,805,FLL,RIC,B6
1081535,-4,399,BOS,DCA,B6
1081755,-8,399,DCA,BOS,B6
1081439,-8,474,RIC,BOS,B6
1082055,1,399,BOS,DCA,B6
1080700,-6,399,DCA,BOS,B6
1080646,5,228,IAD,JFK,B6
1081000,-8,759,DCA,MCO,B6
1080629,-10,899,DCA,FLL,B6
1081631,-7,474,BOS,RIC,B6
1081859,-10,474,RIC,BOS,B6
1080801,-1,228,JFK,IAD,B6
1080841,-6,228,IAD,JFK,B6
1080800,-1,1554,DCA,SJU,B6
1081904,53,1554,SJU,DCA,B6
1080813,-11,667,RIC,MCO,B6
1081325,-2,667,MCO,RIC,B6
1081030,-16,899,DCA,FLL,B6
1081354,-13,899,FLL,DCA,B6
1081750,-5,228,JFK,IAD,B6
1081240,-5,899,DCA,FLL,B6
1080940,-2,899,FLL,DCA,B6
1082042,79,899,FLL,DCA,B6
1080600,-10,399,DCA,BOS,B6
1081945,0,228,IAD,JFK,B6
1081359,11,612,DCA,ORD,AA
1081025,29,612,ORD,DCA,AA
1080600,33,919,DCA,MIA,AA
1082110,70,919,MIA,DCA,AA
1081800,29,1192,DFW,DCA,AA
1081608,3,759,MCO,DCA,B6
1082015,-12,759,DCA,MCO,B6
1080800,-3,759,MCO,DCA,B6
1080920,0,634,DCA,JAX,B6
1080940,-4,634,JAX,DCA,B6
1082200,0,516,ATL,ORF,DL
1081420,-2,547,ATL,DCA,DL
1081759,-4,547,DCA,ATL,DL
1081210,-3,516,ATL,ORF,DL
1081423,-5,516,ORF,ATL,DL
1081726,-3,405,DTW,DCA,DL
1081935,-6,405,DCA,DTW,DL
1080620,-1,931,DCA,MSP,DL
1081926,20,931,MSP,DCA,DL
1081414,25,516,ATL,ORF,DL
1081628,12,516,ORF,ATL,DL
1082100,4,357,ATL,ROA,DL
1081320,-1,547,ATL,DCA,DL
1081900,9,547,DCA,ATL,DL
1081225,-4,405,DTW,DCA,DL
1082000,-7,547,DCA,ATL,DL
1081702,-9,1851,SLC,DCA,DL
1082045,50,534,ATL,IAD,DL
1081210,-2,481,ATL,RIC,DL
1081432,-6,481,RIC,ATL,DL
1080640,-1,457,CHO,ATL,DL
1080920,-4,547,ATL,DCA,DL
1081002,-1,481,ATL,RIC,DL
1081220,-5,481,RIC,ATL,DL
1080900,3,547,DCA,ATL,DL
1081220,-6,547,ATL,DCA,DL
1080535,-4,516,ORF,ATL,DL
1080735,-2,405,DCA,DTW,DL
1081540,-5,481,ATL,RIC,DL
1081805,-7,481,RIC,ATL,DL
1080725,1,481,ATL,RIC,DL
1080938,-1,481,RIC,ATL,DL
1081539,-1,516,ATL,ORF,DL
1081759,-7,516,ORF,ATL,DL
1081910,-2,457,ATL,CHO,DL
1081910,16,534,IAD,ATL,DL
1081645,30,534,ATL,IAD,DL
1080710,-10,357,ROA,ATL,DL
1080725,2,534,ATL,IAD,DL
1080940,15,534,IAD,ATL,DL
1082145,10,547,ATL,DCA,DL
1081100,-1,547,DCA,ATL,DL
1080720,-4,405,DTW,DCA,DL
1081920,-4,547,ATL,DCA,DL
1081259,-6,547,DCA,ATL,DL
1081845,-6,931,DCA,MSP,DL
1081500,-1,931,MSP,DCA,DL
1080705,-7,481,RIC,ATL,DL
1080700,9,534,IAD,ATL,DL
1081820,-2,547,ATL,DCA,DL
1081255,-5,405,DCA,DTW,DL
1081027,0,405,DTW,DCA,DL
1081459,9,931,DCA,MSP,DL
1081055,2,931,MSP,DCA,DL
1080605,-2,405,DCA,DTW,DL
1080940,11,1851,SLC,DCA,DL
1081720,-2,547,ATL,DCA,DL
1081500,-2,547,DCA,ATL,DL
1081900,9,534,ATL,IAD,DL
1081305,21,931,MSP,DCA,DL
1081620,-5,547,ATL,DCA,DL
1081600,-2,547,DCA,ATL,DL
1081500,-1,405,DCA,DTW,DL
1080550,-4,481,RIC,ATL,DL
1082200,42,481,ATL,RIC,DL
1081520,-6,547,ATL,DCA,DL
1081710,45,547,DCA,ATL,DL
1081730,-3,405,DCA,DTW,DL
1080830,20,931,DCA,MSP,DL
1081050,-2,547,ATL,DCA,DL
1081400,-4,547,DCA,ATL,DL
1082030,13,547,ATL,DCA,DL
1080730,19,1851,DCA,SLC,DL
1081634,0,1851,DCA,SLC,DL
1081640,-4,931,DCA,MSP,DL
1080600,-3,547,DCA,ATL,DL
1080659,-1,547,DCA,ATL,DL
1080727,-5,516,ATL,ORF,DL
1080939,-7,516,ORF,ATL,DL
1081951,2,481,ATL,RIC,DL
1081105,-3,534,ATL,IAD,DL
1081330,-1,534,IAD,ATL,DL
1080800,2,547,DCA,ATL,DL
1081520,-1,405,DTW,DCA,DL
1081432,6,481,ATL,RIC,DL
1081639,6,481,RIC,ATL,DL
1080700,-5,516,ORF,ATL,DL
1081735,9,931,MSP,DCA,DL
1081516,3,534,ATL,IAD,DL
1081702,-3,481,ATL,RIC,DL
1081912,-4,481,RIC,ATL,DL
1081025,-2,516,ATL,ORF,DL
1081250,-4,516,ORF,ATL,DL
1081950,28,405,DTW,DCA,DL
1080820,-3,547,ATL,DCA,DL
1080948,-1,405,DCA,DTW,DL
1080610,95,534,IAD,ATL,DL
1081733,46,516,ATL,ORF,DL
1081746,0,534,IAD,ATL,DL
1081735,-13,444,DCA,CHS,B6
1082059,-8,413,IAD,BOS,B6
1081835,0,413,BOS,IAD,B6
1080637,-5,474,BOS,RIC,B6
1080908,-4,474,RIC,BOS,B6
1082145,51,228,JFK,IAD,B6
1081858,5,899,DCA,FLL,B6
1081618,-3,899,FLL,DCA,B6
1080610,-8,399,BOS,DCA,B6
1081320,168,717,ORD,ORF,EV
1081434,-9,310,DCA,CLE,EV
1081310,193,642,ORD,RIC,EV
1082000,113,531,ORD,ROA,EV
1082107,16,277,EWR,RIC,EV
1080605,6,288,CLE,IAD,EV
1081728,18,310,DCA,CLE,EV
1081242,-10,310,CLE,DCA,EV
1080836,-8,310,CLE,DCA,EV
1081441,63,212,EWR,IAD,EV
1080639,-6,199,EWR,DCA,EV
1081950,-5,288,CLE,IAD,EV
1081700,36,288,IAD,CLE,EV
1080710,-11,531,ROA,ORD,EV
1081930,-1,277,EWR,RIC,EV
1081029,-15,310,DCA,CLE,EV
1080527,8,1190,IAD,IAH,EV
1080824,-8,199,DCA,EWR,EV
1081550,84,277,EWR,RIC,EV
1081704,-11,310,CLE,DCA,EV
1081657,-1017,717,ORF,ORD,EV
1081343,0,284,ORF,EWR,EV
1081829,19,199,DCA,EWR,EV
1081511,-1,199,EWR,DCA,EV
1082005,-10,199,DCA,EWR,EV
1080613,15,277,RIC,EWR,EV
1081536,-7,310,CLE,DCA,EV
1081856,-3,310,DCA,CLE,EV
1080711,-10,277,RIC,EWR,EV
1081649,26,199,EWR,DCA,EV
1082129,7,199,EWR,DCA,EV
1081705,7,239,IAD,GSO,EV
1081650,9,212,IAD,EWR,EV
1081013,-2,288,CLE,IAD,EV
1082043,-10,310,CLE,DCA,EV
1081425,-4,451,SDF,IAD,EV
1080824,-5,288,IAD,CLE,EV
1081750,0,199,EWR,DCA,EV
1081447,3,299,CMH,IAD,EV
1081720,-5,515,IAD,SAV,EV
1081616,196,642,ORD,RIC,EV
1080817,20,476,IAD,IND,EV
1080607,-8,100,RIC,IAD,EV
